KP,KI,DELAY,SETTLINGTIME
40.1,2.6,0.18,186.8832267
40.1,0.6,0.12,186.88384
40.1,2.1,0.12,186.88384
40.1,2.6,0.19,186.8998933
40.1,0.6,0.13,186.90384
40.1,2.1,0.13,186.90384
40.1,2.6,0.2,186.91384
40.1,2.1,0.14,186.92384
40.1,2.6,0.21,186.9332267
40.1,0.6,0.15,186.94384
40.1,2.1,0.15,186.94384
40.1,2.1,0.16,186.96384
40.1,2.1,0.17,186.97384
40.1,2.1,0.18,187.00184
40.1,2.1,0.19,187.02368
40.1,2.1,0.2,187.05184
40.1,2.1,0.21,187.07184
40.1,1.1,0.01,187.07568
40.1,1.6,0.01,187.09568
40.1,1.1,0.02,187.10568
40.1,1.6,0.02,187.10568
40.1,1.1,0.03,187.13568
40.1,1.6,0.03,187.13568
40.1,1.1,0.04,187.14568
40.1,1.6,0.04,187.14568
40.1,1.1,0.05,187.15568
40.1,1.6,0.05,187.17568
40.1,1.6,0.19,187.18184
40.1,1.1,0.06,187.18568
40.1,1.6,0.06,187.18568
40.1,1.6,0.2,187.20568
40.1,1.1,0.07,187.21568
40.1,1.6,0.07,187.21568
40.1,1.1,0.08,187.22568
40.1,1.6,0.21,187.23568
40.1,1.6,0.08,187.24568
40.1,1.1,0.09,187.25568
40.1,1.6,0.09,187.25568
20.1,2.1,0.02,187.26568
40.1,1.1,0.1,187.26568
20.1,2.1,0.01,187.27568
40.1,1.6,0.1,187.28568
30.1,3.6,0.07,187.29384
20.1,2.1,0.03,187.29568
40.1,1.1,0.11,187.29568
40.1,1.6,0.11,187.30384
30.1,3.6,0.08,187.30384
40.1,1.6,0.12,187.31384
30.1,3.6,0.09,187.31568
20.1,2.1,0.04,187.32568
30.1,3.6,0.1,187.32568
40.1,1.1,0.12,187.32568
30.1,3.6,0.11,187.33568
40.1,1.6,0.13,187.33568
30.1,3.6,0.12,187.34568
20.1,2.1,0.05,187.35568
30.1,3.6,0.13,187.35568
40.1,1.1,0.13,187.35568
40.1,1.6,0.14,187.36384
40.1,1.6,0.15,187.37568
40.1,1.1,0.14,187.38568
40.1,1.6,0.16,187.40384
30.1,3.6,0.01,187.41384
40.1,1.1,0.15,187.41384
40.1,1.6,0.17,187.42384
20.1,2.1,0.06,187.42568
40.1,1.1,0.16,187.42568
30.1,3.6,0.02,187.43384
30.1,3.6,0.03,187.44384
40.1,1.6,0.18,187.44568
40.1,1.1,0.17,187.45384
20.1,2.1,0.07,187.45568
20.1,0.1,0.13,187.45568
30.1,3.6,0.04,187.45656
40.1,1.1,0.18,187.46384
30.1,3.6,0.05,187.47384
40.1,1.1,0.19,187.48384
30.1,3.6,0.06,187.48384
20.1,0.1,0.14,187.48568
40.1,1.1,0.2,187.50384
40.1,1.1,0.21,187.52384
20.1,0.1,0.15,187.57568
30.1,3.1,0.01,187.5798933
30.1,3.1,0.02,187.59384
20.1,0.1,0.16,187.60568
30.1,3.1,0.03,187.6132267
30.1,3.1,0.04,187.62384
30.1,3.1,0.05,187.6398933
30.1,3.1,0.06,187.65384
20.1,0.1,0.17,187.65568
30.1,3.1,0.07,187.66656
30.1,3.1,0.08,187.6832267
20.1,0.1,0.18,187.68568
30.1,3.1,0.09,187.6932267
30.1,3.1,0.15,187.70384
30.1,3.1,0.1,187.70384
30.1,3.1,0.16,187.71384
30.1,3.1,0.11,187.7198933
30.1,3.1,0.17,187.72656
30.1,2.6,0.04,187.7298933
30.1,3.1,0.12,187.7298933
30.1,3.1,0.18,187.73384
30.1,2.6,0.01,187.73384
20.1,0.1,0.19,187.73568
30.1,2.6,0.05,187.74384
30.1,3.1,0.13,187.74384
30.1,3.1,0.19,187.74656
30.1,2.6,0.02,187.75384
30.1,2.6,0.06,187.75384
30.1,3.1,0.14,187.75384
30.1,3.1,0.2,187.75656
30.1,2.6,0.03,187.76384
20.1,0.1,0.2,187.76568
30.1,3.1,0.21,187.7732267
30.1,2.6,0.07,187.77384
30.1,2.6,0.08,187.78384
30.1,2.6,0.09,187.80384
30.1,2.6,0.1,187.81384
20.1,0.1,0.21,187.81568
30.1,2.6,0.11,187.83384
30.1,2.6,0.12,187.8432267
30.1,2.6,0.13,187.85384
30.1,2.6,0.14,187.86384
30.1,2.6,0.15,187.88384
30.1,2.6,0.16,187.89384
30.1,2.6,0.17,187.9132267
30.1,2.6,0.18,187.92384
30.1,2.6,0.19,187.9398933
30.1,2.6,0.2,187.95384
30.1,2.6,0.21,187.96656
30.1,2.1,0.01,187.993472
30.1,2.1,0.05,187.993472
30.1,2.1,0.02,188.00368
30.1,2.1,0.06,188.02368
30.1,2.1,0.03,188.03384
30.1,2.1,0.07,188.04368
30.1,2.1,0.04,188.04568
30.1,2.1,0.08,188.05184
30.1,2.1,0.09,188.06368
30.1,2.1,0.1,188.08368
30.1,2.1,0.11,188.10184
30.1,2.1,0.12,188.11184
30.1,2.1,0.13,188.13568
30.1,2.1,0.14,188.14568
30.1,2.1,0.15,188.16384
30.1,2.1,0.16,188.18568
30.1,2.1,0.17,188.20384
30.1,2.1,0.18,188.22384
30.1,2.1,0.19,188.23568
30.1,2.1,0.2,188.24568
20.1,2.1,0.08,188.26568
30.1,2.1,0.21,188.27384
30.1,1.6,0.01,188.33384
20.1,2.1,0.09,188.33568
30.1,1.6,0.02,188.34568
30.1,1.6,0.03,188.37384
30.1,1.6,0.04,188.38384
30.1,1.6,0.05,188.39568
30.1,1.6,0.06,188.40568
30.1,1.6,0.07,188.42384
30.1,1.6,0.08,188.43384
30.1,1.6,0.1,188.45384
30.1,1.6,0.09,188.45384
20.1,2.1,0.1,188.46568
30.1,1.6,0.11,188.47384
30.1,1.6,0.12,188.48568
30.1,0.6,0.01,188.50384
30.1,1.6,0.13,188.50384
30.1,1.6,0.14,188.51384
30.1,0.6,0.02,188.52384
30.1,1.6,0.15,188.53384
20.1,2.1,0.11,188.53568
30.1,0.6,0.03,188.54384
30.1,1.6,0.16,188.54568
30.1,0.6,0.04,188.55384
30.1,0.6,0.05,188.57384
30.1,1.6,0.17,188.57384
30.1,0.6,0.06,188.58384
30.1,0.6,0.07,188.60384
30.1,0.6,0.08,188.60384
30.1,0.6,0.09,188.62384
20.1,2.1,0.12,188.62568
30.1,0.6,0.1,188.63384
30.1,0.6,0.11,188.65384
30.1,0.6,0.12,188.66384
30.1,0.6,0.13,188.68384
30.1,0.6,0.14,188.68384
30.1,1.1,0.01,188.68656
30.1,0.6,0.15,188.70384
30.1,1.1,0.02,188.70384
30.1,0.6,0.16,188.71384
30.1,1.1,0.03,188.72384
30.1,1.6,0.18,188.72384
30.1,0.6,0.17,188.7332267
30.1,1.1,0.04,188.73384
20.1,2.1,0.13,188.73568
20.1,2.1,0.21,188.73568
30.1,1.6,0.19,188.74384
30.1,0.6,0.18,188.74384
30.1,1.1,0.05,188.74656
30.1,1.6,0.2,188.75384
30.1,1.1,0.06,188.75656
30.1,0.6,0.19,188.76384
30.1,1.6,0.21,188.76656
30.1,1.1,0.07,188.77384
30.1,0.6,0.2,188.77656
30.1,1.1,0.08,188.7832267
30.1,1.1,0.09,188.79384
30.1,0.6,0.21,188.79384
30.1,1.1,0.1,188.80384
20.1,2.1,0.14,188.80568
30.1,1.1,0.11,188.82384
30.1,1.1,0.12,188.8298933
30.1,1.1,0.13,188.84656
30.1,1.1,0.16,188.8498933
30.1,1.1,0.14,188.85384
30.1,1.1,0.17,188.86384
30.1,1.1,0.15,188.86656
30.1,1.1,0.18,188.87384
20.1,2.1,0.15,188.87568
30.1,1.1,0.19,188.88656
30.1,1.1,0.2,188.89384
30.1,1.1,0.21,188.9132267
20.1,2.1,0.16,188.92568
20.1,2.1,0.17,189.00368
20.1,2.1,0.18,189.06368
20.1,2.1,0.19,189.08368
20.1,2.1,0.2,189.14368
20.1,2.6,0.01,189.23568
20.1,2.6,0.02,189.30568
20.1,2.6,0.03,189.37568
20.1,2.6,0.04,189.44568
60.1,6.1,0.04,189.5341
20.1,1.6,0.03,189.53568
20.1,2.6,0.05,189.53568
20.1,1.6,0.01,189.54384
20.1,1.6,0.02,189.55384
20.1,1.6,0.04,189.55384
60.1,6.6,0.01,189.5594462
60.1,5.6,0.08,189.5672571
20.1,1.6,0.05,189.57568
60.1,6.1,0.05,189.5826182
60.1,5.1,0.13,189.5962
20.1,1.6,0.06,189.60384
20.1,1.6,0.07,189.61568
60.1,6.1,0.06,189.6202154
60.1,5.6,0.09,189.6226182
20.1,2.6,0.06,189.64568
20.1,1.6,0.08,189.64568
60.1,5.6,0.1,189.6632923
60.1,5.1,0.14,189.6716
20.1,1.6,0.09,189.67384
20.1,1.6,0.1,189.70384
20.1,1.6,0.11,189.71568
20.1,1.6,0.12,189.74568
20.1,2.6,0.07,189.75568
20.1,1.6,0.13,189.77568
20.1,1.6,0.14,189.80568
20.1,1.6,0.15,189.83568
20.1,1.6,0.16,189.86568
20.1,2.6,0.08,189.88568
20.1,1.6,0.17,189.89568
20.1,1.6,0.18,189.92568
20.1,1.6,0.19,189.95568
20.1,1.6,0.2,190.00368
20.1,2.6,0.09,190.02368
20.1,1.6,0.21,190.04368
20.1,2.6,0.1,190.12568
20.1,2.6,0.11,190.23568
20.1,2.6,0.12,190.30568
20.1,1.1,0.01,190.35568
20.1,1.1,0.02,190.37384
20.1,1.1,0.03,190.38384
20.1,1.1,0.04,190.40384
20.1,1.1,0.05,190.41568
20.1,2.6,0.13,190.41568
20.1,1.1,0.06,190.43384
20.1,1.1,0.07,190.45384
20.1,1.1,0.08,190.46384
20.1,2.6,0.14,190.46568
20.1,1.1,0.09,190.47568
20.1,1.1,0.1,190.48568
20.1,1.1,0.11,190.49568
50.1,5.6,0.01,190.4960571
50.1,5.1,0.07,190.5138667
20.1,1.1,0.12,190.52568
50.1,5.6,0.02,190.5284533
20.1,1.1,0.13,190.53568
20.1,2.6,0.15,190.55568
50.1,5.1,0.08,190.5562545
50.1,5.6,0.03,190.5593
50.1,4.6,0.14,190.5648
20.1,1.1,0.14,190.56568
50.1,5.6,0.04,190.5876941
20.1,1.1,0.15,190.59384
20.1,1.1,0.16,190.60568
20.1,2.6,0.16,190.60568
20.1,1.1,0.18,190.60568
50.1,6.1,0.01,190.60984
50.1,5.1,0.09,190.6157867
50.1,5.6,0.05,190.6318222
20.1,1.1,0.17,190.63384
20.1,1.1,0.19,190.63568
50.1,6.1,0.02,190.63884
50.1,5.1,0.1,190.64555
20.1,1.1,0.2,190.64568
50.1,4.6,0.15,190.6532923
50.1,6.1,0.03,190.65784
50.1,5.6,0.06,190.6584889
20.1,1.1,0.21,190.67568
50.1,5.1,0.11,190.6788706
50.1,5.6,0.07,190.6865684
50.1,4.6,0.16,190.69112
20.1,2.6,0.17,190.69568
50.1,6.1,0.04,190.69784
50.1,4.1,0.21,190.6989818
50.1,5.1,0.12,190.7084889
50.1,5.6,0.08,190.7134105
50.1,4.6,0.17,190.7329882
50.1,5.1,0.13,190.7429333
50.1,5.6,0.09,190.7434105
20.1,2.6,0.18,190.74568
50.1,4.6,0.18,190.7676941
50.1,5.6,0.1,190.7692
50.1,5.1,0.14,190.7729333
50.1,4.6,0.19,190.8073778
20.1,2.6,0.19,190.83384
20.1,2.6,0.2,190.86568
20.1,2.6,0.21,190.93568
20.1,0.6,0.01,190.95384
20.1,0.6,0.02,190.96568
20.1,0.6,0.03,190.993472
20.1,0.6,0.04,191.00368
20.1,0.6,0.05,191.02368
20.1,0.6,0.06,191.04368
20.1,0.6,0.07,191.06184
20.1,0.6,0.08,191.06368
20.1,0.6,0.09,191.09384
20.1,0.6,0.1,191.10384
20.1,0.6,0.11,191.11568
20.1,0.6,0.12,191.12568
20.1,3.1,0.01,191.14384
20.1,0.6,0.14,191.14568
20.1,0.6,0.13,191.15568
20.1,0.6,0.15,191.17568
20.1,0.6,0.16,191.18568
20.1,3.1,0.02,191.19384
20.1,0.6,0.17,191.21568
20.1,0.6,0.18,191.22568
20.1,0.6,0.19,191.25384
20.1,0.6,0.2,191.26568
20.1,0.6,0.21,191.28384
